P(topic 1),P(topic 2),P(topic 3),P(topic 4),P(topic 5)
0.2948179390227536,0.0267998442214354,0.5873965484975523,0.026805355667422738,0.06418031259083602
0.8586272751629447,0.03549112283885229,0.035297661671546875,0.03529986398336307,0.035284076343293065
0.08347451540208337,0.08294674162373186,0.08294674704351007,0.08612516016247147,0.6645068357682032
0.6891249062679391,0.04037838012048354,0.04037903702563185,0.07507493507900881,0.15504274150693675
0.4067074380712245,0.04795323374683959,0.04765101381066471,0.04887700504174639,0.4488113093295248
0.10093873959638139,0.05783138988908096,0.6984064445897387,0.036924477645230776,0.10589894827956824
0.20550491759886763,0.04886886714521218,0.04886992887648239,0.6445376965942062,0.0522185897852315
0.09587026056502147,0.7434012667767061,0.052417406085135565,0.05497762604051633,0.05333344053262049
0.10000004490693107,0.5999996593414523,0.10000011091367104,0.10000010339834776,0.1000000814395978
0.0739050060058722,0.0732670880270177,0.07326848265445052,0.07326917960462487,0.7062902437080347
0.07534261983200069,0.073565056235536,0.07356506924444228,0.7037016681674153,0.07382558652060571
0.7099555666699953,0.0379628522580662,0.0776424489331303,0.1364811876031216,0.03795794453568651
0.07333537273561548,0.706652159514187,0.0733380245355921,0.07333769908915298,0.07333674412545244
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2,0.2,0.2,0.2,0.2
0.2645056699600997,0.07408865375201319,0.07408973501523737,0.07408846395288565,0.5132274773197641
0.5471555579279022,0.07407794806286201,0.0740792266750497,0.23061656793760418,0.07407069939658184
0.668110505758323,0.08296958197830738,0.08296935523632672,0.08298566039092777,0.08296489663611502
0.0840241446092701,0.08392434481325138,0.08392436532687131,0.663700605512378,0.08442653973822936
0.5998597961664903,0.1000374970599288,0.10003937989131956,0.10003644211737221,0.10002688476488905
0.06689147251146882,0.06685160857750748,0.06685161587108807,0.7323578697782974,0.0670474332616382
0.760255559589846,0.059914353221020504,0.05991547616293246,0.05991289786657057,0.060001713159630383
0.06393543241764917,0.747758576064063,0.06264893498566022,0.06264510419926156,0.06301195233336597
0.08396714310618053,0.08325629644076114,0.08325635611025435,0.08325622910235513,0.6662639752404488
0.6066104616679225,0.06233476785285454,0.0622993888863699,0.0622938259154566,0.20646155567739644
0.0854026230073294,0.08541003083493227,0.08541019751807331,0.08540925721694943,0.6583678914227156
0.08285391401152058,0.6685361559682799,0.08287413229436363,0.08287161597275057,0.08286418175308523
0.06811652003554926,0.06813128977154871,0.06813245496487409,0.6312762057295288,0.16434352949849912
0.41778970147205047,0.08339371909961264,0.08339335625015762,0.0833923659599479,0.33203085721823145
0.39528501417259426,0.053260795834866516,0.05326146906187667,0.44290170825650965,0.05529101267415285
0.23285263165228287,0.43432771343129484,0.06729181728267236,0.06728999060690649,0.1982378470268434
0.1000002731754646,0.1000006944158041,0.10000070587751665,0.10000066593584282,0.5999976605953719
0.7308565763201778,0.06714074008012749,0.06714090449531142,0.06714060122426262,0.06772117788012076
0.7871042539549075,0.05295217580246261,0.05295226131772541,0.05295219277709197,0.0540391161478125
0.7326489058108114,0.06684295916238091,0.06684674201096887,0.06684025635652019,0.0668211366593184
0.10000402294932538,0.10000995032868991,0.5999692845642554,0.10000960358597326,0.10000713857175604
0.10000603700314831,0.5999499678956556,0.1000168950015108,0.1000155456432554,0.1000115544564299
0.37518851488951016,0.05648129357742302,0.05648213891458423,0.05648070656734831,0.45536734605113427
0.7305409663466648,0.06730413217218464,0.0673042163977353,0.0673037111971906,0.06754697388622474
0.11032098860962725,0.787565365441127,0.03351401178530548,0.033145546490914224,0.035454087673025915
0.0509036879368326,0.04890745944200113,0.04890821426031339,0.0489069420766579,0.802373696284195
0.6532366259416093,0.08656826661679798,0.08657033483345034,0.0865667990297438,0.08705797357839863
0.6667578799570135,0.08331296661378518,0.0833148484055364,0.08331091547069694,0.08330338955296805
0.058074844314676924,0.05808693795683016,0.767678832752209,0.05808094234389274,0.05807844263239111
0.10000017596868603,0.1000004565209409,0.10000048448769579,0.5999985480219769,0.10000033500070038
0.10000208391029174,0.10000577705834755,0.10000840234618937,0.599020147333121,0.10096358935205027
0.06685708258843619,0.7325623665323182,0.06686097702367169,0.06686049597678419,0.06685907787878975
0.6677217662720365,0.08307247483148837,0.08307460831346025,0.08307095583908282,0.08306019474393195
0.7620401678313166,0.059296847931793864,0.05929688874627744,0.05929651207814582,0.0600695834124664
0.1000009485052061,0.10000220830702226,0.5999930531769637,0.10000213016070342,0.10000165985010455
0.6107307576317378,0.2001074191363161,0.06291556178714999,0.06291504695708199,0.06333121448771414
0.8297763678504666,0.04253604937128037,0.042574468699255436,0.0425348376745653,0.042578276404432354
0.10000017596868603,0.1000004565209409,0.10000048448769579,0.5999985480219769,0.10000033500070038
0.33132086786457754,0.08338734312107172,0.08338754326169273,0.08338695685733898,0.418517288895319
0.6634807570963357,0.0841336550941178,0.08413176333890342,0.08412979390721317,0.08412403056342989
0.7849529006820938,0.053709374815680375,0.053709644844209016,0.05370921596728718,0.053918863690729686
0.7964896161651006,0.050913674003090374,0.050855414809264955,0.05085379064522484,0.05088750437731916
0.10000023898899231,0.10000056264388733,0.10000058538609359,0.10000053821408336,0.5999980747669434
0.07325081900935958,0.07338339066192723,0.07327844330444241,0.07327497325348128,0.7068123737707894
0.06260957520085275,0.062141659794089664,0.06214175180451161,0.06214151779155395,0.750965495408992
0.1976712529314499,0.6633859998244889,0.033171354774856984,0.05388760134136492,0.05188379112783914
0.1029572955184566,0.10000278301982012,0.10000311114641978,0.10000271078886121,0.5970340995264424
0.31027664772811214,0.05122018689771047,0.11279683570043751,0.05121866073454539,0.47448766893919453
0.07325884604277016,0.07371478540329843,0.0732812326402322,0.0732784721597218,0.7064666637539774
0.10040479463398305,0.10000065856116687,0.10000070063632498,0.10000063074121782,0.5995932154273073
0.06747379723206166,0.06747549555738362,0.06747584321698842,0.7301001382161547,0.0674747257774116
0.2872986649748261,0.07333109948091546,0.27069263800890403,0.07332958872796874,0.2953480088073857
0.5999890173318724,0.10000295802450443,0.10000307642636588,0.1000028306230542,0.10000211759420304
0.10000015718206413,0.10000040053197704,0.10000040057141818,0.5999987616135312,0.10000028010100939
0.6995819367953434,0.07510870312718285,0.0751117694198752,0.07510653689106922,0.0750910537665293
0.2631591016265415,0.6415155205901011,0.03187602695799473,0.03197183892523532,0.03147751190012738
0.14481549451461623,0.02929510422370937,0.6292703479171261,0.16685169119191437,0.02976736215263394
0.16315629732183828,0.7463535894406242,0.030842023685041783,0.029639318891442046,0.03000877066105372
0.2600136549909553,0.04697705652295515,0.04699300190377431,0.04697603854625853,0.5990402480360566
0.2,0.2,0.2,0.2,0.2
0.699517660214496,0.07429193149389395,0.07369121446587366,0.0736908100657899,0.07880838375994659
0.7043645056865402,0.0736083983699835,0.07360847945558277,0.07360817269789575,0.07481044378999775
0.5999432843418798,0.10001393764121778,0.100016169927112,0.10001644997960082,0.10001015811018951
0.10000004490693107,0.5999996593414523,0.10000011091367104,0.10000010339834776,0.1000000814395978
0.8422930603703954,0.039311166648541944,0.039634655076932784,0.039511915909265845,0.03924920199486398
0.7023168563000837,0.07442089953790622,0.0744225587835359,0.07442060516011872,0.07441908021835572
0.1000023826614386,0.5999804764498725,0.10000656335046654,0.10000603946043991,0.10000453807778248
0.6990672495879392,0.07419903949064026,0.07419896332195587,0.07419831365871385,0.0783364339407507
0.10000007471775717,0.10000018271614192,0.10000019218494555,0.10000017998319237,0.5999993703979629
0.06033231137523306,0.7586768393845715,0.0603317233061507,0.060330853391592595,0.06032827254245203
0.33245156123152686,0.10023849202346705,0.044140890642595215,0.04698085314496472,0.4761882029574463
0.48945693098122506,0.062470572343866125,0.06247187316694606,0.170831752529896,0.2147688709780667
0.1000002731754646,0.1000006944158041,0.10000070587751665,0.10000066593584282,0.5999976605953719
0.4479245863712558,0.07465168258543627,0.07465193623128467,0.328052817684564,0.07471897712745926
0.0769211491349472,0.07409764824484012,0.07409849012130584,0.07409705965564248,0.7007856528432643
0.7319477374802036,0.0668925541586323,0.06689300915963466,0.06689232165441195,0.06737437754711743
0.10000007471775717,0.10000018271614192,0.10000019218494555,0.10000017998319237,0.5999993703979629
0.0741072855147238,0.45540637832898545,0.07327980574644709,0.0732789063219715,0.3239276240878723
0.5568396340533649,0.06888455311740534,0.0688849932419133,0.23638339062434113,0.06900742896297535
0.6685299972657646,0.08286770664509445,0.08286822723957452,0.08286766871557169,0.08286640013399471
0.668329006857671,0.0829180192772761,0.08291823180551698,0.08291787064069898,0.08291687141883684
0.1000003939366518,0.10000089902513713,0.1000009604121722,0.5999970462539868,0.1000007003720521
0.6335478521462649,0.04142818868304143,0.08576989804838957,0.19757642430049638,0.04167763682180774
0.08417267922449159,0.4423168944411044,0.08417389568432908,0.08417376634960373,0.3051627643004713
0.1860672342721042,0.060376751467190494,0.167631115529609,0.150744129131039,0.43518076960005725
0.6637885429709512,0.08400204871232489,0.08400279086320453,0.08400139996545955,0.08420521748805984
0.6618123330319285,0.08302489306989283,0.08302515712969323,0.0830246953541985,0.08911292141428687
0.06830336105382753,0.06296635877869106,0.06296662356861692,0.0629662843009113,0.7427973722979533
0.7501700089767583,0.06249715040237809,0.06243412932921742,0.06243386837568996,0.06246484291595612
0.30179537831260755,0.06796409032894668,0.06796405243574541,0.4943127254313465,0.06796375349135374
0.07321711433167079,0.07323728727814235,0.7070812845989168,0.07323615922463653,0.07322815456663355
0.5568396340533649,0.06888455311740534,0.0688849932419133,0.23638339062434113,0.06900742896297535
0.749801528892295,0.06248384517833556,0.06248404429954052,0.062483933957605486,0.0627466476722235
0.10000884250118841,0.10002362234232197,0.5999277958653382,0.1000227981576119,0.10001694113353943
0.6419779771567236,0.05864521669175356,0.05864800447037604,0.05864317098184632,0.18208563069930053
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.08284621992375495,0.08284642066982074,0.08284643152191604,0.6686145998952793,0.08284632798922921
0.1743949825960039,0.04570718967034587,0.18259098847233776,0.5500908207631431,0.04721601849816934
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.8821313744171617,0.0293482962011059,0.029618294683642906,0.02939376754233607,0.029508267155753307
0.8630745331137623,0.03505335869159698,0.03375678904567134,0.03414036915334505,0.033974949995624504
0.7873400477907251,0.05297087176083042,0.052974792909570856,0.05376593645410245,0.05294835108477113
0.08287700690564363,0.08288074692067764,0.08288050423431342,0.08287985651754991,0.6684818854218154
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.05803596701129403,0.0580462834309806,0.7678388212513244,0.05804035473109322,0.05803857357530779
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.8740069609577404,0.031552931676127306,0.03149532670938418,0.03148708253960135,0.03145769811714656
0.6798019821315238,0.05845060069831765,0.05845929097666318,0.05984117389923241,0.14344695229426296
0.06002948379095259,0.20411175512152815,0.05877286208180511,0.1927792641387758,0.48430663486693837
0.08286005848519225,0.082861044360298,0.6685572610959679,0.08286105587128702,0.08286058018725491
0.6999807381806813,0.07407647144363119,0.07758874834377762,0.07407626004539446,0.07427778198651541
0.10024377834204262,0.10002324119509703,0.5996938909346154,0.1000224296001383,0.10001665992810656
0.6656188836434502,0.08359558843099893,0.08360106648568001,0.08359497148339681,0.08358948995647394
0.0732225473067355,0.0732340162185584,0.7070813065935556,0.07323336803085127,0.07322876185029924
0.39058664551178857,0.36064530916743964,0.08292333424978199,0.08292295157672042,0.08292175949426954
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.6667808704123043,0.08330496458432983,0.08330493164749833,0.08330480029768236,0.08330443305818545
0.10000394281843092,0.10000884069693884,0.5999722878919418,0.10000853266017855,0.10000639593251007
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.2977486112817193,0.062343131603525656,0.06234537243320247,0.06424857183156779,0.5133143128499847
0.66857623401525,0.08285620065353035,0.08285631483363924,0.0828560426720113,0.08285520782556909
0.7514328828890716,0.06227591953664739,0.06207693267414808,0.062076669687075384,0.06213759521305763
0.6657883742410992,0.08355560102605429,0.08355755839822865,0.08355419324666326,0.0835442730879547
0.6322606240843357,0.19232956444160687,0.058382759471642724,0.05837824993112164,0.05864880207129299
0.7486601260614889,0.06192029067231585,0.06558585073099658,0.06192026561872666,0.06191346691647196
0.785749616341347,0.052978952612467684,0.05297917652232764,0.054350744959896405,0.05394150956396131
0.08304728771561533,0.0830490207425441,0.08305012998973121,0.6674124125620851,0.0834411489900243
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.7035147443543075,0.0741215456007377,0.07412260250560104,0.07412128190021555,0.07411982563913826
0.10001287195116264,0.10003442125588063,0.10003611024764027,0.10003321808933052,0.5998833784559859
0.5999890173318724,0.10000295802450443,0.10000307642636588,0.1000028306230542,0.10000211759420304
0.5999970116500989,0.10000083912097973,0.10000080715973696,0.10000075982096285,0.10000058224822159
0.6658450174696847,0.0835389049652511,0.08353888907380992,0.08353879266525178,0.08353839582600245
0.6658450174696847,0.0835389049652511,0.08353888907380992,0.08353879266525178,0.08353839582600245
0.6686161135917295,0.08284618324557348,0.08284619778727093,0.08284603875505248,0.08284546662037365
0.6658450174696847,0.0835389049652511,0.08353888907380992,0.08353879266525178,0.08353839582600245
0.2877943605322129,0.06289290746958213,0.06289430862559589,0.5228793703689597,0.06353905300364944
0.32218306453511275,0.06694238780451871,0.06694242194979441,0.47686408067030306,0.06706804504027103
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.0829818141040493,0.08298387253672868,0.6680673823473489,0.0829838651272155,0.08298306588465776
0.10111759864162156,0.5988571809077132,0.10000971192063862,0.10000889659008627,0.1000066119399403
0.7759054139726117,0.055929861131009465,0.055930106565032355,0.05592961757207149,0.056305000759275116
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.6846797343081791,0.05839912799932118,0.058399283999464285,0.05839903938926217,0.1401228143037733
0.8556511955835371,0.03532613303580656,0.03541906072932064,0.03531060682077239,0.03829300383056327
0.2734828093054276,0.053176418488568085,0.14051372289417688,0.47753689314510755,0.055290156166719874
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.2535582797058594,0.05833073014154758,0.05833191327075954,0.05989801195747829,0.5698810649243552
0.6675114850298319,0.08312239883695115,0.08312279110962234,0.08312324157207762,0.083120083451517
0.6499015668442804,0.08769264200198866,0.0874688993073282,0.08746869357736384,0.08746819826903886
0.25606299175835195,0.06279817135345715,0.06279814660781473,0.5555428886115127,0.06279780166886346
0.5999890173318724,0.10000295802450443,0.10000307642636588,0.1000028306230542,0.10000211759420304
0.7003705093539597,0.0506021989136974,0.05060344826381526,0.05060136061350903,0.1478224828550185
0.06910680948287738,0.06466747021893847,0.06466768596942746,0.06466740619970046,0.7368906281290561
0.8441521926089331,0.038891814100462226,0.039044236546138276,0.03902853885793582,0.03888321788653063
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.25606299175835195,0.06279817135345715,0.06279814660781473,0.5555428886115127,0.06279780166886346
0.5999890173318724,0.10000295802450443,0.10000307642636588,0.1000028306230542,0.10000211759420304
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.5999880140225337,0.10000328439744535,0.10000327161093686,0.10000309153589491,0.10000233843318933
0.2,0.2,0.2,0.2,0.2
0.7324455368928188,0.06694676820087454,0.06686963352454672,0.06686939961092911,0.0668686617708309
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.5999890173318724,0.10000295802450443,0.10000307642636588,0.1000028306230542,0.10000211759420304
0.5999890173318724,0.10000295802450443,0.10000307642636588,0.1000028306230542,0.10000211759420304
0.7026092569989875,0.07348094726311583,0.07348100213778695,0.07348092267142055,0.07694787092868911
0.3784169842952542,0.0634940129491966,0.06349405008301329,0.0634939105598725,0.4311010421126634
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.10000004490693107,0.5999996593414523,0.10000011091367104,0.10000010339834776,0.1000000814395978
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.36277843079480865,0.08289527044811658,0.08289560583848048,0.08289507413426672,0.3885356187843275
0.5999880140225337,0.10000328439744535,0.10000327161093686,0.10000309153589491,0.10000233843318933
0.5999880140225337,0.10000328439744535,0.10000327161093686,0.10000309153589491,0.10000233843318933
0.7526418821336319,0.06183973163220885,0.06183988631598459,0.06183964108513969,0.06183885883303503
0.7524414487702152,0.06189005912928168,0.061890164224313836,0.06188983355373486,0.06188849432245435
0.0830090650204074,0.08296428699800663,0.08296541526253624,0.6677920194617081,0.08326921325734171
0.7463125285673061,0.06346317311222929,0.06340163683822227,0.0634305183322544,0.063392143149988
0.6237188109280789,0.05321998757339998,0.053219909756923804,0.21626988696589328,0.053571404775703955
0.08324529313635057,0.4121437562673216,0.0832493090177747,0.33811504838639533,0.08324659319215773
0.2,0.2,0.2,0.2,0.2
0.08752703267902374,0.08530606944341527,0.0853063633681325,0.08530579149423208,0.6565547430151965
0.05982542738643324,0.059146203658497425,0.05914635010907421,0.33897239113468186,0.4829096277113132
0.4625493403171741,0.062123477255219606,0.06212335529779599,0.06212104714215529,0.35108277998765486
0.07061137710100714,0.06816284159379718,0.06816374067580414,0.7249047901740976,0.06815725045529389
0.10000004490693107,0.5999996593414523,0.10000011091367104,0.10000010339834776,0.1000000814395978
0.06748028955656452,0.06712076171042315,0.0671220133744632,0.06711989258910969,0.7311570427694395
0.08286443309108017,0.6685088612188524,0.08287874362508878,0.0828768213178664,0.0828711407471122
0.5676765951448198,0.19311256134409877,0.07910581298160758,0.07910573839094705,0.08099929213852673
0.21310982498160522,0.062129596726527986,0.06212966893862423,0.06212961175328775,0.6005012975999549
0.07152913091371636,0.06803466709273284,0.07363177645276063,0.0688700048050447,0.7179344207357454
0.10000594964611235,0.10000872133565525,0.10000914833278286,0.5999682673941303,0.10000791329131921
0.2,0.2,0.2,0.2,0.2
0.8648234298258332,0.03373429954893333,0.03373338804535023,0.03372676619176958,0.03398211638811359
0.2418233509355314,0.06288895136481469,0.06288906264852194,0.5695108370134813,0.06288779803765077
0.0735299241579572,0.07339884801192918,0.0733996179644851,0.07339820842814673,0.7062734014374817
0.5252635336360997,0.07360960298300144,0.07361045329547289,0.2539080457650326,0.07360836432039328
0.26527737416843095,0.07377516239055364,0.07355011979985404,0.2678319189894108,0.3195654246517506
0.25606299175835195,0.06279817135345715,0.06279814660781473,0.5555428886115127,0.06279780166886346
0.6706012973103557,0.04702183798353219,0.04702426751930741,0.0475076385082884,0.18784495867851633
0.7321852486188991,0.06680668198696067,0.06680979991812935,0.06680620110842665,0.0673920683675842
0.08432831064456489,0.3320991913592069,0.08336543259391656,0.08336533716909113,0.41684172823322047
0.21004561946691883,0.07472238969178657,0.5634957867739092,0.07637792470159942,0.07535827936578589
0.10000336136795189,0.10000897459711036,0.10000941356243948,0.10000866180799511,0.5999695886645032
0.10000015718206413,0.10000040053197704,0.10000040057141818,0.5999987616135312,0.10000028010100939
0.5395414615646241,0.2584595364337035,0.06731870558008934,0.06731514459547394,0.06736515182610915
0.7884119977495352,0.051998947265009005,0.05523070862455046,0.052242248701972256,0.05211609765893308
0.5990713760308499,0.10000151504083975,0.10000157127772838,0.1000014498135769,0.1009240878370051
0.7869256777668234,0.05313902496761172,0.05313907396327385,0.05313891937553042,0.05365730392676046
0.6221711387932228,0.05583434574395908,0.05583475294748433,0.055834048192527574,0.21032571432280625
0.06558249696499396,0.06220309613378459,0.062203141968349356,0.062203005065597575,0.7478082598672745
0.03962068578424388,0.03913674015302861,0.8429982332620181,0.039124628599857554,0.03911971220085176
0.5564057742736319,0.05232522838533759,0.12936049585298307,0.05020982805006767,0.2116986734379797
0.7287833501024109,0.06717097037031568,0.06903519130748434,0.0671632608151838,0.06784722740460529
0.766133867461096,0.05067575545148319,0.05067991136497557,0.0818423997588767,0.05066806596356845
0.7826549923881181,0.0543284516190141,0.05432961423265171,0.05432742154730609,0.054359520212910024
0.741657098255114,0.0625849651238172,0.06258610449500117,0.06630809819393116,0.06686373393213639
0.30230478155607127,0.12814708596362218,0.04892180266301099,0.04899590162853785,0.4716304281887579
0.749469832808468,0.06253975395147439,0.06254089859268942,0.062539055063609,0.06291045958375914
0.05283704691050615,0.052529422653012234,0.05252957891021996,0.05252878802844607,0.7895751634978156
0.7068985938740575,0.07327553691696037,0.07327596267103978,0.07327550593850682,0.07327440059943544
0.2,0.2,0.2,0.2,0.2
0.06808042189206179,0.06692524858107869,0.0669252572391516,0.7309710290760301,0.06709804321167785
0.7056326540278947,0.07353554955327266,0.07370146628245443,0.0735313993503194,0.07359893078605906
0.792512051422437,0.0517711037716658,0.05186967188271748,0.051793047617832114,0.05205412530534767
0.8338988182546558,0.041365281343923775,0.04136895447651451,0.04136468381104087,0.04200226211386495
0.08300901005113769,0.6639044147827926,0.0870456823402362,0.08302342892394417,0.08301746390188947
0.04137281406234786,0.8333038173780356,0.04125010871453602,0.042547982108194805,0.04152527773688566
0.2,0.2,0.2,0.2,0.2
0.10000956653917677,0.10002556136732378,0.10002681357083895,0.5999197284127781,0.10001833010988245
0.35673440939296586,0.07411744304762218,0.07411755983182278,0.07411740923122134,0.42091317849636795
0.07426020115198508,0.07349541022997154,0.07349544872552465,0.07349542093203407,0.7052535189604847
0.752651335238254,0.06183785790325118,0.06183759458589302,0.061837244330191915,0.06183596794240993
0.15255819779322244,0.6729252834855117,0.05817700866901168,0.0581740726940683,0.05816543735818598
0.08462463607984512,0.08356138578286289,0.08356194358832059,0.08356105675642958,0.6646909777925418
0.2,0.2,0.2,0.2,0.2
0.34689614826308734,0.0349409476766494,0.03486348124915647,0.5481012524889133,0.03519817032219356
0.5982082649871091,0.10000107674580125,0.10000111173935171,0.10000101658987662,0.10178852993786143
0.5739519307435469,0.0404492061755086,0.07092876795913167,0.27395855709324424,0.040711538028568466
0.08288625973208882,0.6684210333347365,0.08290243202795124,0.08289752723863168,0.08289274766659185
0.7000094010803327,0.07417982732135533,0.07747465993259019,0.07417657757138832,0.07415953409433348
0.10000094805005386,0.5996435582180881,0.1003514026606193,0.1000022516920543,0.10000183937918437
0.8023467671606954,0.04934782180077538,0.049354572141584264,0.04934779788252071,0.049603041014424205
0.06871740100001254,0.06739336211276006,0.06739339865168308,0.06739331637607496,0.7291025218594694
0.10000015718206413,0.10000040053197704,0.10000040057141818,0.5999987616135312,0.10000028010100939
0.7107167570479976,0.04924609452687276,0.04924642393746889,0.04924572964476021,0.1415449948429005
0.5997305661614271,0.10000040335401124,0.10000040809406535,0.10000040777214043,0.10026821461835575
0.364977140252226,0.06283238467851009,0.3432455195361001,0.06252508491445172,0.1664198706187121
0.2,0.2,0.2,0.2,0.2
0.1000015028833494,0.5999873835920873,0.10000410538420366,0.10000415429610934,0.10000285384425045
0.10000708966825775,0.10001581425063995,0.5999502559854317,0.10001526099977529,0.10001157909589525
0.1000009485052061,0.10000220830702226,0.5999930531769637,0.10000213016070342,0.10000165985010455
0.10000079902521247,0.10000194859473154,0.5999937667947273,0.10000203493608037,0.10000145064924844
0.2040442264785253,0.06063937135926845,0.06063956290301183,0.06063919619332298,0.6140376430658714
0.08315289569240117,0.08315343151843553,0.08315347435437875,0.6673870148156328,0.08315318361915162
0.7676396445988115,0.057783101758025396,0.05778511160892401,0.05778157468543801,0.059010567348801043
0.10000069956845697,0.5999944565354504,0.10000183711339189,0.10000175104993342,0.10000125573276729
0.7512691824334407,0.08459803066618508,0.0406773319572467,0.08088144527857535,0.04257400966455201
0.11129373284844302,0.6373089099118721,0.13629076866138395,0.05755553031270153,0.057551058265599406
0.7439451631953344,0.0639036963553491,0.06390462015871491,0.06390300236423671,0.06434351792636495
0.7720206028170672,0.05699891068351956,0.05700308430885335,0.05699660924410836,0.05698079294645159
0.7008390804914097,0.07474507372329026,0.07474602320157588,0.07474465867671268,0.07492516390701141
0.7323100090044793,0.06692621067936966,0.06692915305623846,0.06692488957143318,0.06690973768847946
0.5565171586276805,0.25378910086139134,0.06209258193383075,0.06209233712259905,0.06550882145449852
0.4534136495642658,0.07358373799887379,0.07358402365168594,0.07358351998383025,0.32583506880134416
0.39832931158254037,0.0741407147934039,0.0741404549765781,0.0741401948965554,0.3792493237509223
0.7046159268655792,0.07355138877362462,0.07355154562655951,0.07355137004791994,0.07472976868631674
0.6680503236990232,0.08298831432063396,0.08298941977306062,0.08298796819711496,0.08298397401016733
0.10000919195604414,0.599923733921841,0.10002576119196711,0.10002370134617132,0.10001761158397654
0.06181856177005793,0.06184417963355515,0.061846211685660846,0.7526585138480969,0.061832533062629244
0.06750166799322833,0.7300514548491409,0.06748282893290103,0.06748249725531989,0.0674815509694099
0.7633997954857903,0.05898630354458329,0.05906716017202387,0.05898610919911012,0.05956063159849236
0.6266858216461897,0.062227627735984885,0.06222812475741167,0.18663347642261024,0.062224949437803434
0.10000023898899231,0.10000056264388733,0.10000058538609359,0.10000053821408336,0.5999980747669434
0.10000017596868603,0.1000004565209409,0.10000048448769579,0.5999985480219769,0.10000033500070038
0.5999745395466362,0.10000901346473769,0.10000623029947316,0.10000572043687476,0.1000044962522782
0.17345464498305263,0.050936726064471485,0.05093918790059453,0.5952419475050873,0.12942749354679411
0.8358172096177557,0.040995798021664066,0.04098498870245437,0.04098248456140659,0.04121951909671925
0.8688512406365502,0.03274266583977367,0.03275165169777178,0.03276321017893182,0.032891231646972566
0.07474551650014871,0.07447798413131286,0.07447847347747105,0.24102970319167605,0.5352683226993913
0.08285321181944678,0.08285922705115653,0.08285971602932717,0.6685714391661555,0.08285640593391401
0.7838119829348252,0.056890733882836275,0.053135077958144226,0.053085262216962324,0.05307694300723187
0.8309981169310756,0.03365716083527741,0.06761434975489222,0.03367123119366786,0.03405914128508689
0.06754796711797675,0.0675577371417281,0.06755857144266943,0.7297824025401531,0.0675533217574727
0.10000007471775717,0.10000018271614192,0.10000019218494555,0.10000017998319237,0.5999993703979629
0.05227292695836307,0.7908555698674633,0.0522964187088529,0.05229279211109449,0.052282292354226274
0.062029858022980916,0.06204329092771428,0.30796621161682364,0.5059234395625436,0.06203719986993765
0.8285032941757565,0.04283356916184738,0.04284228678773125,0.04282218077782519,0.04299866909683953
0.38011251611722935,0.18484363725730563,0.057012945499751,0.056513934299502966,0.32151696682621095
0.6129424823986465,0.06859418769211768,0.06257835860626006,0.19142763668328486,0.06445733461969097
0.7070052966683426,0.0732495311041636,0.07325022957344203,0.07324919968132511,0.07324574297272676
0.10000015718206413,0.10000040053197704,0.10000040057141818,0.5999987616135312,0.10000028010100939
0.7510600393232421,0.04885129560712333,0.048956795487769426,0.10225343377472726,0.04887843580713801
